image_embedding,reference_embedding
"[-2.5376397400016577, 1.2021454818894228, -1.7147897213296814, 1.417427811606214, 0.3352596293208011, 0.02581689552221101, -0.48451141331741826, 1.0391023529897323, -0.17293826541146873, 0.4772263585514931, -0.91276720355, -2.1962993079718385, 0.0864810492205401, 0.40857813709986235, 0.2807101016519299, -0.7436772759450141, 0.7613133354876056, -0.6559970984603243, -1.3576456674817263, 0.8562802795769229, 0.7136927983246792, -0.05849667692146513, -0.8107635524963009, -0.39534215895286123, -0.894277346828869]","[0.7622386210275363, -0.07659358742536264, 0.34246839442241767, -1.0613382223280359, 0.4330419444254443, 1.020259439102514, -1.9063733315807505, -0.9273074046124988, 0.7704397006305457, 0.042286798267108475, 0.4744551730189783, -0.500303602402965, 0.10348757342349309, 0.05262006721375823, 0.15850102221666182, -0.3117672043668947, -0.5521927025363389, -0.30615173935097606, -0.5521580637308958, -0.07621560659825574, 0.16357177293937136, 0.30478061620311353, 0.6119154708369999, 0.1905217600059098, 0.17958680192407747]"
"[-0.6303676203087107, 2.4029295043016283, 1.124687496385863, 1.2301076943214244, 0.13298617579971253, 0.00017899114079612618, 1.668813665615555, 0.8758088921602682, -0.9579801011701763, 0.1434727925122067, -0.59234289394018, -1.6258573910324772, -0.18636274023486543, -1.8421231490685568, -0.496442373834573, 0.45139127161916925, 0.957734194757042, -1.4588919079455407, -0.12328984407076193, 0.038540970317344, -1.0338505700198448, 0.2196599345285298, -0.8276445950644631, 0.8950440253251567, 0.462095887382617]","[1.8286912778918094, 1.0656112528832906, -0.4684350247346612, -0.007160384864934412, 0.4451544967508028, -0.4083774872115252, -0.7662009255976021, 0.20027684395738282, 0.2318969426366193, 0.5063548171447533, -0.04023318191247513, 0.4793288984241182, -0.6912554414681846, -0.3114102290592806, 0.6424215712614963, 0.2806917350120529, 0.5997228186985641, 0.755574853184767, -0.9013065625492653, 0.0013516941239586366, 0.41476777756079874, 0.35215858712919823, -0.68064253463449, 0.23447888481620882, -0.5743515397725589]"
"[-2.7211902841788866, 1.5352352004825152, 0.7882541429713462, 1.6477982297418976, -2.806436866875286, 0.47235574005774406, -1.3237582380111323, 0.12659978966458668, 1.9180691392448546, 0.6507223171489687, 0.5607547916192654, -0.06400573691623164, 0.8121924289952687, 0.6568439848111459, -0.2946861138316687, 0.7031079566913744, -0.38711464463838247, -0.6272425850960766, 1.0794337376190197, -1.65484834474118, 0.3802464736066545, 0.21037122183276735, 0.6356727322748585, -1.4582570147929728, 1.7286765387930778]","[-0.4133404030162946, -0.482012483205819, -1.909835787808571, -1.4402748559647174, -0.7913511672774362, -1.3169703009251856, -0.10225899582872293, 0.1371682818537812, 0.048767820999991086, 0.4224211127826429, -1.297541611671689, -0.04145576217036604, 0.10275847673849703, -0.12504199930366763, 0.8888853531296579, 0.09788333701114747, 0.2451609498360343, -0.6961568320998477, -0.25686803216204257, 0.06438107850959872, -0.46381795027946143, -0.030325085253635545, 0.16751761127940426, 0.3967752100745669, -0.33378515281499205]"
"[-2.154307082331596, -0.2616855414681365, -0.0949513494905272, -2.8854117283250726, 2.731423195772801, 1.1014214215387994, 1.1402316244737734, 0.3471707206733534, 0.7754341839209447, 0.602012473132718, 0.7516480395038384, 0.5276419450926011, -0.9015544237759918, -0.24583098841720197, 0.39396494614893773, -1.350504279702161, 0.23587111071807929, 0.1452251255060343, 0.8050883706289551, 0.06966236287471132, -1.003210079231107, -0.6565000572062076, -0.8349837702458154, -0.042807567091146796, -0.5390498330384699]","[2.0234274883056127, -1.1084251600259796, 0.25326073929481663, 0.29943492541798516, 1.0597148373325207, 0.42152326783935673, -0.550892246817382, 1.6159374369821897, -0.47447167347847696, -0.19646714760582337, 0.33938817308789854, -0.08706704913469956, -0.4237891493260183, 0.15298774603674706, -0.028006431356092484, -0.29022921056351997, -0.5805187541086984, 0.09363902300848653, 0.10386816167402478, 0.18047163772341498, -0.13246750759796327, -0.2022685719789682, 0.3643848979390405, 0.5306841983116619, 1.189826495915415]"
"[3.516019814503218, 0.17241997101864343, 0.6711757318282275, 1.0198586378666683, -1.3439447531994562, -1.8447247375895046, 1.290512451716149, 0.5563749845184071, 0.1147952057117692, -0.5495157048522669, 0.32798843093063224, 0.3197126009870097, 0.5389590283444846, 1.506420086395812, 0.5224575959386185, -0.8032885967121971, 0.4645968613890586, 0.4044968032225371, 0.41683367310016983, -0.3597224106420899, 0.2559056503198932, -0.03317155373827326, -1.0311206191289497, -0.01927519883670894, -0.00940945818001571]","[-0.8444269137709068, 1.1676531274960662, 0.2871294189494139, 0.11559148722414109, 0.06704999487024853, -1.9654410281771428, -0.05959829366374273, 0.07110034464845558, -0.033352795702513184, -0.5499690266201542, 0.44449292786577355, 0.19502427249435408, 0.6396618425970404, 0.8217764125905076, 0.6790759336099327, 0.32829683302813106, -0.21788730431735578, 0.587078260872913, -0.21099164389799888, -0.727740455551617, 0.11921052365376025, 0.16431977304145892, -0.025551645097301887, 0.07755757651847937, 0.4218609501707145]"
"[2.1265782845406314, 1.1225635949788078, -0.0019362985231823153, -1.12965860158891, 0.39129055101652976, -1.8669401752559884, -0.12699265822991643, 0.35221294328492997, 0.5482135797101536, -0.07328157874985614, -1.1942462977148665, -0.3559434409123289, -0.040783030396944996, 0.5333869569879855, 0.7084258470020457, -0.6753945906105249, 1.4592508392647354, -0.37324296112938793, 0.6722306427731302, -0.1766251829656697, 0.3023851488767551, -0.2912191813221005, -0.2856677557755324, 0.5932598771545501, 0.4682373600171023]","[-0.1557388317077757, 0.43042736374222007, 1.6957863734298892, -0.5196176309218377, 0.21675204177820911, -0.6863191742013524, -1.4864208155728702, -1.5564986044720692, -0.09763716813950701, -0.5246820052188399, 0.5092534476668704, -0.3502193641683214, -0.5379515735342575, -0.12497471945725575, -0.3048786911698881, 0.3170519163130549, 0.8153283302181568, -0.08835045940880763, -0.5628797178036968, -0.7227868586808012, 0.7635269836117162, 0.4760595637312887, -0.4417228992421708, 0.5547809305345602, 0.3895434733108385]"
"[-0.3118561109316325, -1.585640127864174, -0.23606726913745527, -3.2830182436348405, -1.4100639668594714, 1.0507439306116453, -0.04845287805974402, 0.2299784881008219, -0.7437899386547219, -0.2960050454578412, 0.24712561581146517, -2.153518685013806, -1.2099776763404468, 0.6406116538844988, -0.24832655944634263, 0.3204305899146202, -0.1805225262950511, 0.7392201157310381, 0.3277685925098187, -0.9002982770570465, -1.469073125679918, -0.9007282491888835, -0.6784997522054105, -0.04468682743121539, 0.8162517821351796]","[-1.1372558694224495, -0.5933708507398529, -0.351021597047595, 1.304818600891132, 0.19515749991089867, 0.9400802642573775, -0.17928357395786004, 0.021871872179417183, 1.6702243747120713, -0.7883916151406228, 0.04272197971429809, -0.3963323202694171, 0.5772385342299604, 0.565700149731135, -0.47634684504762803, 0.13720647091656782, 1.5835057003345858, -0.7756427979336042, -0.022685026729983238, -0.21273501521878124, -0.0781423979287038, 0.2152247876124816, -0.007705871062331373, -0.4552241994917772, 0.09843198940829483]"
"[-0.48370325177522167, -1.8291709641717788, -0.8100730082220744, 1.8095038919869806, 0.8340548047205932, -1.2400586537853655, 0.22779460056998188, 0.7136093140369776, -1.536460594512868, -1.1491673386657701, -0.0073816801030714505, 0.7327409116295283, 0.02204348154099579, 0.6073594141290268, 0.4814516131925536, -0.1251620520654674, -0.649708512541025, -0.8712764371629382, 0.5857044380228188, -0.5385618299904327, -0.4248634998712309, 0.46379858408160507, 1.4379484751087104, 0.4669238794704488, -0.8053683479366607]","[-1.5428719490832286, -0.8669903417566901, 0.7597800584079536, -1.0415237219310853, 1.2450334389346143, 0.9090876489122468, 0.9417892006002928, 0.3897211668755302, 0.10942910267257817, -0.613051105953778, 0.35941501362339123, 0.12406932488941015, -0.5722936140844974, 0.2658635139891929, 0.6002657970856976, -0.0780826419085188, -0.6645752799694098, -0.06232081741148599, 0.6217608880574794, 0.4401373996148027, 0.33462980125825975, -1.0700371277652716, -0.7034088359662566, -0.94435953508837, 0.26770465550914313]"
"[1.1918923969912403, 1.9711726091514272, 2.822435013887649, -0.09173592486144419, 1.054399930461582, -1.8099573732627348, 0.04209499345256363, -2.108046931365044, -0.6264327220085938, 0.07713448776574862, -1.5971559476359882, -0.6538719039904696, -0.30011321300477684, -0.8662687089862258, -0.5623042404251477, -0.7456350064979261, -0.16018462995083696, 0.9626576309214464, 1.3496028994648805, 1.0999491670375374, -0.5369752269764613, 0.5748147426275435, 0.6662881530521527, -0.32744317902488407, 0.05771680503359631]","[1.0211254854521663, 0.8657609960870676, 0.7389521804828854, -1.4651948599039528, -0.6243158452983972, -0.27165346779352545, 0.15826673660258522, -0.368148313704892, 2.051889999302844, -0.0707880847850606, -0.29369375181526286, 0.553021785988788, -0.35922211470126136, -0.08283967063506782, -0.6714901483660992, -0.39127170880191126, -0.41445474322504283, 1.6533296973998248, -0.44876094668394, 0.5769581300176444, -0.3765885070696582, 0.30894190804178295, 0.09881580308323426, 0.18692965085169488, 0.1956917642672214]"
"[0.2674963314084869, 3.1310500030956603, 1.2180342964558728, -0.07623420945841136, 1.8788339573587296, -1.6027607986287966, -1.3253219594871115, -1.9124462149065637, 0.026735261061164344, 1.3297457300156597, -0.6148257124901414, -0.9870602419276077, 0.09348656856127284, -0.6568808193279393, -0.6837163382289936, -0.9757596709408513, 0.3293525735956756, 1.7770593853200523, 0.6049712363824277, 0.7388473046926224, 0.16868456287189854, 0.06522283453629091, 0.3581714468312042, -1.2727267912856854, 0.09873529658759513]","[1.0995251510357953, 0.8281175733640816, 0.70973602600749, -1.22056548912732, -0.7268045750227755, -0.9001323955801201, 0.43838945819695785, 0.1577404418283964, 2.1717220986687003, 0.5425043489022296, -0.5782512286156262, 0.6223398418852722, -1.1396437681735851, -0.15542356491206102, -0.9972978128592329, -0.36171439138602196, -0.7494339124530573, 0.829173473709094, -0.5574143923738301, -0.32244918252915744, -0.7058860356693046, 0.23245219123511557, -0.07625540674899774, -0.06921176793679294, 0.0166633867138791]"
"[-0.20297415161554822, -2.414320862584146, 0.8622372492992427, -1.8822771217825665, 0.10335142459115743, 1.7946553935131668, 1.003702673694389, -0.6341787066432304, -0.38062725693685634, 1.7562713270582628, 0.6471687674004449, -0.9363078826250775, -0.5453100304196123, 0.512646392510405, -0.5785070183652135, 1.5602652253710152, 0.623871088843712, 0.7846481715147576, -0.5112449901071328, -1.0721354120114837, -0.20802689936261773, -0.2934235550247954, -1.0380028477863237, 0.5225306492010114, -0.6495335027880155]","[0.9106609714620046, -1.09962258710694, -1.0502011089600942, 1.6587518457851458, -1.2855954649789736, 0.06858135131347197, -0.3443401700661929, 0.2715674641461255, 0.23108697213120236, 0.21560164516764818, 0.5219654160814923, 0.24956304156476108, 0.21553591033726863, -0.1350786391289801, -0.722107338850719, 0.2781994710882441, 0.4327499272310217, -0.2526384476873477, 0.3143150809937217, 0.4760543552405248, -0.16344837840583715, 0.23330969930941764, -0.2216270076582419, -0.18250519517881417, 0.1431464774924282]"
"[3.510268801515615, 1.1751019463685515, -1.523260235811391, 1.7025343023898811, -0.8300545879688396, 2.0039776817441597, -1.6054358008923926, 0.2964641338998079, 0.12497485290473281, -1.4307234910668953, -1.1878621355106744, -1.066928350326177, -1.5776317982895682, -0.6857278550690583, 0.032251751541268685, -0.05255322681249296, 0.09024493655308985, 0.19235746786324587, -0.37593498543417514, 0.10850138333207099, 0.0993808843527616, -0.6391207730519037, 0.09778772248804618, -0.2896756973990107, 0.08212085880652849]","[1.309234317193778, 3.1126019970395005, -0.03469690300304066, 0.39176874839006237, -0.10731001402695708, 1.6193712918260297, -0.30634945450847023, -0.24767376797871118, -0.6992293280508936, 0.55632933045096, -0.9139769048811064, 0.2139333462491239, 0.13384418221540367, 0.5492942215685317, 0.07454516146224469, -0.09129886794320355, 0.48369362705715824, -0.26481050382302973, 0.5774477958851723, 0.8151195219436829, 0.1048648372356611, -0.14551924533078944, 0.21072487742846305, -0.017313701063563995, 0.28747351537569305]"
"[-0.6715053249892702, -1.6992293270380803, -0.6008423406870897, -0.9913062064592552, -1.0362727044878763, -0.6227324526530262, -2.2677933219537807, -0.756791749474724, 0.14918324923296938, 0.04313171610041214, -0.5160763549324555, -0.3769949685992171, -1.1283257946427125, -0.40775579055286965, 0.47277568866217146, 0.6162622651527713, -0.7301880666135617, -0.6505470174878756, -0.8017266820906729, -1.0476583538943738, -0.27596133243036025, 0.47431731627588336, 0.2738931913459221, -0.7117419771301797, -0.5363882390789019]","[-2.6235766786611694, -1.2775757921327793, 0.10684011990071014, 0.4837469867603834, 0.3787023412906611, 0.6665066292351847, -0.23861217638164575, -0.045781860935615155, -0.21746956486544958, 0.81793716779455, -0.817490479309265, -0.027125104335894067, 0.8151191021222898, -0.0994582677522115, -0.4352474177823842, 0.3340303227612166, -0.2055221732693025, -0.01498362282193009, 0.4294062308840554, 0.10318066320377636, -0.05110599621520708, 0.24585413037508877, -0.24956938487272717, 0.30529353741319354, 0.08352880826880067]"
"[-2.7858900974764236, 0.22376525077678175, -0.22495954075004088, 2.516087503133165, -0.45792558321435056, -0.4673206306772811, -2.6865659617225055, 0.7784889966253673, 1.4615450020430123, 0.7752631439539407, -0.773449221367563, -0.6271292547228005, 0.3503029845582438, -0.0690813207574297, -1.2386509291100314, 0.16728114864675836, 0.7114200959543405, -0.6116305382875542, 0.6626626746366742, -0.7091631299397327, -0.2196657517246138, -0.1685863831764656, 1.0954478718612184, -0.2819727547510974, 0.6312403295001007]","[2.625370249672071, 0.04059701818542934, -0.785422618274005, -0.8947655142024746, 1.3814576986359661, 0.7587635286159031, 0.09550734741992876, -0.6335474601910467, 0.1353482852842419, 0.7627922187879442, 0.17178844065864174, -0.2980595832486375, 0.6444275367118117, -0.19478790394106754, 0.6346832451602622, -0.31420958998210446, -0.10802301294007338, 0.08895300186110477, 0.3603043610288008, -0.141006683443642, -0.18558867241979796, 0.04289989530828283, 0.028754690744199035, -0.4764741840667615, 0.24566064107214547]"
"[-0.4029096849620069, -2.8879533281419043, 2.149109911356066, -1.1233635188212463, 0.9471442550964874, 0.8389055448626379, -0.4392572515137464, 0.19987986522129284, 0.7847099098537038, 0.21458802123264076, 0.5862365423662912, 0.5787875622980745, -0.5684016583306913, -2.0852371173930155, 0.6737355176776585, -0.1854886492571122, -0.8335023988569324, -0.5965004892107522, -0.7129293764317886, -0.7316511023170977, 0.06714839989083737, -0.15600007444329247, -0.6976798803584082, 0.06291826837199527, -0.5831556244116969]","[-2.086395336000536, -1.496329852868976, 0.8474963030197524, 0.9806422181119897, 0.21914055841193425, 0.11792782821518044, -0.8454652245472484, 0.556695118919301, 0.1076152585175704, 0.7974429544417054, -0.19318484222847646, 0.8136838614906707, -0.48925657916572907, 0.13097910437464624, -0.041105659556640264, 0.025450333947363474, -0.17492983306612422, 0.007673513743599697, 0.25693830917193555, 0.5103897096667653, 0.18428913318830842, -0.2682824605700809, -0.044898813657928666, 0.4537452475774099, 0.18112602913759182]"
"[-0.822258871864006, -0.03097335488581436, -1.1430684220160336, 0.6750801869638409, 0.8184350432913786, -1.9428228998271864, -1.6105272910955304, 0.1840737641073483, -2.4926698592252157, -0.25022376836033317, 1.121915514190264, 0.11316450459578647, 0.06871593207570903, -0.6433715050680513, -1.4160283443734658, 0.43592444722105866, 0.48604042578308865, -0.1563426862613889, -0.9078147862143219, -0.42043427764191643, -1.1112994397168419, 0.06220598277684279, -0.19767198205655478, -0.5011454308567839, 0.49208632130783303]","[-0.8614106359358605, -0.17560093534516194, 1.0441942970105471, -0.9079988220180923, 1.0083518233285014, -0.5676644789372286, 0.6723635896774001, 0.2952667050794519, 0.4112666429157888, 0.5494261145721451, 0.34227737569888006, -0.8129659885947668, 1.0278303326208602, 0.12612198452474035, -0.3853535246108578, -0.08325555203176102, 0.32557436860019445, -0.30326396380001414, -0.11361952670533407, 0.47561990542999666, 0.6732068479918151, 0.20840803434268065, 0.6892027677541713, -0.05030145861909373, -0.05928379946195576]"
"[-0.2541452802574558, 1.2249710541658123, -2.226170377751011, -0.2989937245179314, 0.6659801045863827, -0.15580377375044496, 2.86594771843407, 0.9398537844647575, 1.5126555581524193, -0.9299961042704353, -1.2607326671523489, 0.7399599119508987, -0.740812052088982, 1.6777109082551054, -0.7748762877039664, 0.1072827730877375, 0.3618542031681619, 0.350147157653904, 0.05705583505829686, -0.9944586974560855, 0.03465515257365547, 0.3619427032645911, 0.47356821028571205, -0.8470478352565597, -0.7131493609301814]","[-0.10156235132395236, 0.9875581037404396, 0.7604171855482126, -1.0281991962045487, 0.28553076812733136, -0.10413492992280292, -0.3701036307728787, 0.2960339596350559, -0.13675912967608567, -1.524283984293201, 1.22728104909731, -0.27634932707687854, 0.928327674336244, -1.4314211703080113, -0.9447281150581601, -0.8263865901019533, 0.14827120070725047, 0.1444057454344532, 0.29724234599362964, 0.1476203955461516, 0.015128440949959543, 0.22696120648751936, -0.21328562026246325, 0.11133033953294073, 0.06749825332153218]"
