image_embedding,description_embedding
"[-0.3568558103137777, -0.9171024627609682, 2.881598805345689, 0.9736858313236789, -3.08726202894834, 1.2988861381102845, 0.2338631235443984, 1.5738547355697545, -0.12878909834226543, -0.7109140123934039, -0.7280410322655101, -1.3842436657516086, -0.4241386404231137, 0.5330707604544421, 0.18646176476546758, -1.0171464387006364]","[0.39378829309956603, 0.168363645857029, -0.07636722246557685, 2.1724052967619296, 1.0509809211002241, -0.03952427402941863, -0.5160896043586196, 0.15963561027143675, -0.39151821133476217, 0.6587869763017792, 0.3576181107535126, -0.17041973503093497, -0.4988186889469738, -1.7514714310795183, -0.10845249339589566, 0.4984670622534229]"
"[-1.3924073307023592, -1.2409097135930944, -1.0707402003175295, 1.0116865680765894, -0.6380011503052211, 2.097970125659293, 0.11089562585438202, -0.45476682051749673, -1.3796825579678935, 0.2690001475366473, 1.3238557307374696, 0.29342194567509183, 0.6308269895225358, 0.19642380666738135, -0.44558355810964406, 0.399719175599018]","[-0.29302315846855276, -0.9052023895654041, 0.2235460938932758, 0.8250841132564412, -0.6049547219747993, -1.0370506600006666, 0.26351603711998384, -0.6105099571365336, -1.0688605010458045, 0.5129987041756809, 0.43780333550960027, 0.2856792858334567, 1.3800885465726058, 0.33829889991474804, -1.0492622590844838, 0.4319802234293954]"
"[-3.348137202335986, -0.45380219244740777, 0.9113944027539866, 1.624524565092086, 1.3296313456162219, -0.40055571816719004, -0.04409917944600126, -0.35210584428853525, -0.7715449389868027, 0.3904945018379451, -0.8218745923362332, -0.7255062375221916, -1.0728236675533314, -0.008838351026124392, -1.2194614232818501, 0.4837143646016428]","[-0.016577248633807683, 1.5592235763067093, -0.3129941988165201, 0.9010832819818507, -0.16366213088604997, 0.23603503434883139, 1.11450203936148, -0.4815950073898185, 0.9895280093202814, 0.09286650050046417, 1.219562373509938, -0.4206000986190691, 0.45881814086174694, -0.7479752811779169, 0.4913114565684643, -0.9223949091753181]"
"[-0.33630027570581394, -0.28415295515720657, 0.9288855160745679, -0.757757137171751, 0.6333371811160209, 1.2492909991062497, 1.1128752245008569, -0.8061258787845991, 0.8388514314498909, 0.8813233600868358, -0.8909241271678889, 1.3067248719324855, -0.914793648325151, -0.12841957509879937, -0.5996375481239931, -0.9898708680306042]","[-1.6591573703000715, 1.5511677239426076, 1.8553149651224699, -1.0363565908501056, 0.011658738321937872, -0.40453013299090235, -0.6680161810990314, -0.1220809921218344, -0.09318676072943795, -1.0000794489870275, 0.1155728797335887, 0.0952362223612723, 0.6348099879706017, 0.43405850396438794, 0.2178521992900351, 0.024025659506262773]"
"[-2.881175726096744, 0.3448391761203116, -0.22484107467973646, 0.9921906454337883, 0.8479690405991375, -0.4224883951051945, 0.8470858172511003, -1.0219034235208377, -0.5190581089164242, 1.255828577517568, 0.08306825387786292, -1.5542109370811987, -0.012630231698277084, 0.5971073766684237, -1.9612658477217169, 0.4308247612659594]","[0.9304279402977397, 0.31099666884295696, -0.751080324615891, 0.0898621414708218, 0.41810768995752756, -0.7665512530052947, 0.9520947889646961, -1.4288820897530585, 0.5299299393250768, 0.39700340327820627, 0.3598360526244186, -0.39199938741899043, 0.5912851805151406, 0.4596642797669076, -0.2353340273802612, -0.2549747824915664]"
"[-1.1454172755704963, -0.03320454361442027, -3.3409821710315843, 1.1900374954535418, 1.3327202066124073, -1.0105450420989426, -0.09099081458448288, 1.0233624413371536, 0.06327873471250473, -1.8050876675486909, 0.7422904868117737, -1.5967441016887995, -0.11725199687344531, 0.6387370353779795, -0.4238698394775943, -0.6846132034150001]","[0.49528966613462255, -0.02209941461217763, -0.2072318743176772, 0.010872778770643455, -1.1618645240846805, -0.6256359613135403, 0.8447590019056749, 1.0209354348567419, -0.5666236292400342, 1.777190245949564, 0.11243666856723226, -0.2923248239725892, 1.8273440855616458, -0.7358845474907354, -0.08080525163399693, 0.229887357280863]"
"[3.186510930654488, 2.146306503269756, 0.7841758715070976, 1.1910697064312876, 0.38077222031234537, 0.201022543351867, -0.3877147801852747, -0.32671917229377784, -1.218595202700971, 0.21810368891150567, -1.1778611021339145, 0.27844370688788567, 0.9567992522455243, 0.07722902630213814, -0.29309032951989994, 0.15053159562542717]","[-1.5656226247294507, -0.11533662856019285, -1.1261701901215788, -0.11487574935248139, 1.1062974443059612, 1.274565657776116, 0.41814852760670984, -0.42786507979935107, -0.46261203374351684, 0.03335572734900461, -0.541728803432121, -1.1475120660977063, 0.38591848250016153, 0.11802526071265072, 0.42620387460116654, -0.026012657587545396]"
"[-0.6479153489139186, 1.7758751659123504, 3.239000928184767, -1.810215244917758, 1.5400890884809488, 0.0014197420848015283, 0.40725898316835735, -0.6190036052450274, 1.7658460260103754, 0.882963155763645, 1.0294526171923508, 0.8564744631973347, -0.08948306933955182, 0.9375608894840989, 0.05511862594009444, 0.4025898912446132]","[-1.1402316370853125, 2.397807182151363, -0.24324007942947384, -1.1521022060107668, 0.267350364669243, -0.0026295798606927427, -0.044945217173851394, -0.5021741380208378, -0.275443920381175, -0.12098394522359071, 0.709597979465052, 0.9303614959426781, 0.44439517039942494, 0.37721368964364005, -0.08387998041686932, -0.15166220383368897]"
"[-1.321342960419133, 1.978907469966801, 0.30388858757984727, -0.5242136538210651, -0.6907584391513717, -0.6477784942589302, -2.5049565896163757, -1.5501397191938224, -0.1500221735653614, 0.45858359218145317, 0.3519673551990494, 0.34595835349886694, -1.7507500759246992, -1.7436808917786548, -0.585457091495381, 0.3949924172509171]","[1.6922647177776702, -0.3390881041680013, 0.7092073917043452, 0.9129706300973524, 0.3705846522921772, 1.1898696207649189, 0.6644114770525851, -0.16751928100273447, 0.1994714759794121, -0.5117400454665791, 0.03862873218823104, -1.5543246562967081, 0.3248527848930697, -0.17500468552374898, -0.13957797493267898, -0.10622279176272821]"
"[4.7740486680559595, -1.0557809894174186, -0.13470004663083018, 1.3949008675036751, -0.9193117018023066, -1.739062601823889, 1.5111475902653857, -0.8919691877892143, -0.8981569160871601, 0.6978229202215332, 0.15616984990829877, -0.5342921194211453, -0.16316189471552214, -0.44153219804134397, 0.010893705424077612, -0.093777746796971]","[-0.713785214514816, -1.9946479517986275, 0.8861057187217355, 0.33858793710066526, 1.000054586983119, 0.6815616243660398, 0.9734900403772044, 0.6914899407329443, -1.254712394894651, -0.43403832142067006, -0.41361977719705173, -1.0014441372891598, 0.5910018170303176, -0.659835541495576, 0.06863640494764875, -0.13827514918474848]"
"[0.3368904479924096, -1.8597408170170273, 0.14561633083336703, -0.27199336215892284, -1.8510418274732818, 2.837547313689902, -0.9599212328206516, 0.633872810099568, 0.8914246272771393, 0.35759281840638407, 0.06130058242956198, 0.5337499278733197, 0.9347226056708352, -0.2505860560231245, 0.6827383612724024, 1.4116688413791008]","[0.4503123172510754, 0.03286746104633481, 0.11230249974188292, 1.546216052476264, 1.0774096646501374, -1.3440967661115626, -0.6226826711385838, 1.9344922534311007, 1.1776566706751088, -0.9400620240226983, 0.5353692656184535, 0.6417376171494206, -0.20997377369754971, 0.49813643774744165, 0.4698112175804847, 0.17716574281109804]"
"[-0.46444944657598874, -0.7621679277055102, 0.5831549602116352, -0.9601900838890365, -1.1865691844236863, -3.2679725514536875, -1.195207239218206, -0.4402687800943517, -0.8039055365535017, 0.09307820459120547, -1.2172856355148567, 0.32693691834217126, -0.7387987806464339, 0.8314432946910023, -1.465603671985854, 0.575726047494702]","[1.2272727204119782, -0.7781341343277299, 2.0127885039772417, -0.0018693059378286688, 0.27163380774516943, 0.481354419523793, 0.7082826696251836, 0.01294701553867715, -1.231491520536717, 0.5287736379101003, 0.026481836445111165, -1.6853770482104757, -0.5190750009811442, 0.010653001866388795, 0.7702711803552487, 0.5776277363440941]"
"[-0.04132142032304545, -1.7428334920754134, 2.312957083571904, -0.32049838081995186, 2.153900295067384, 0.3091750859604939, 0.10798634974387683, -0.12678897626199845, -0.012122128898946526, 0.803726328755565, -0.6604306878670848, 0.12394639749899468, -2.189695700859716, 0.5731255074717151, -0.7765853558138575, -0.4395197428122788]","[0.406483732988956, 0.26849608025087984, 2.0564792426924674, -0.9939037456227647, -0.42482188627722506, -1.0750156532754105, -0.7371590157075296, -0.9153431561698598, -0.06340950486492393, -0.4546368304414119, 0.36988846774071676, -1.1574576067023483, -0.962552946161036, 0.824533990139094, 0.20325705428590565, -0.9486157225251681]"
"[-1.534358543706692, 1.307037892054989, -0.35921864136313986, 1.808533672508749, -0.4382154300511985, -0.633926167283283, 1.0520435438420623, 1.5390552083864708, -0.4505513886459304, 1.2727938446324347, 0.9919235354189633, 0.7346831444903378, -0.3637058008458829, -0.6770570904849291, -0.15293591258437084, 0.1608138206043868]","[-0.42942524286770134, -0.1993282672284747, -0.4554215044635466, 1.036825816235992, -1.7227427338845789, 0.2688000590112349, -0.9348661421085023, -0.3105676424393891, 1.322148033547476, -0.08871160283005343, -1.249763489435202, -1.0272788630254068, 0.2893652629200881, 0.42575058980086267, -0.01104703315533932, -0.9505216174422786]"
"[0.11666951709651692, -1.5940354946138962, -1.4892378116396847, -1.2092447977525451, -0.21372594438416143, -1.8338879167599258, 1.0415183679888949, -1.3675685610515718, 0.5287959213314655, -0.31699932349642673, 1.5170323516469928, -1.0703601455409186, 0.49685744471098564, -0.8196498120863176, -0.7036673544947771, -0.2515015314865917]","[-1.6549666499200262, 0.5268639991536512, 0.6168602052697206, -0.0024477558031385242, 0.2842142957731644, 0.21680215524012042, 1.3738842809093368, -1.1528434719691323, -0.16201434755581512, -0.10690015949001913, 0.47886645524573007, -0.4030298943449425, -0.18261847985672233, -0.7526030006132566, -1.2572640097389225, -0.11186342461328659]"
"[-2.580686289089727, 1.9369455831170836, 2.339367549718765, 0.6064989508190127, -1.2991877243732675, -1.157929965568995, 0.9192447794215063, 0.2771957232824708, -0.6881044475108522, 0.9700994391370121, 0.371613127366089, 1.2091745884666152, 0.5575326047361248, -0.8873746505070492, -2.091899818040778, 0.523959801745446]","[2.6080071128983415, 0.5167693513133782, -0.2649609741028755, 1.3605184904740468, 0.6649396947695629, -0.3476303183657181, 0.3735893688849326, -0.36614467512159576, -0.29839430322408134, -0.18733703484340228, -0.08969117321848716, 0.7300990346143563, 0.2938355419327435, -0.2621301145007089, -0.4813311868824853, 0.14192740896104003]"
"[0.6989136198263146, 2.0063290236286524, 0.7899976967851617, -1.7622500769928828, 1.6029427366445264, -0.7882020579358036, 0.4212071261023696, -0.44198141363169136, 0.1332331152204835, 0.40118375246855276, 1.3316836095828866, 0.5697497385667083, -1.6827586655763935, 1.0407832509651043, 0.2249393242876373, -0.9608281940908711]","[0.1282935099499541, 1.30959287162571, -0.04411647636886484, -1.6793287649048587, 0.35215872275962584, 1.2819272609050714, 0.0014705436418672505, 0.33237155679903924, -0.5398903480987736, -0.00822925418664984, -0.09513704616744963, 1.488101807526897, 0.4901662540607231, 0.0065685789369994, 0.3804984232708486, 0.18023292581985018]"
"[-0.781393667911633, 2.0742488829206827, -1.1534259954412676, 0.9448213540505704, -0.46878597692198504, -0.7893190875001544, 0.998664761863695, 1.4258413920263864, -0.32283508134365363, -0.6014080647244591, 0.3023867671223798, -0.973360608858305, 0.6273334629222769, -1.2591481047341548, -0.9787850259468726, 1.2836254185301885]","[1.5263603962799246, -0.3758085602449826, -1.2327078579480661, 0.5598660340037696, -1.3706345575289351, -0.20019433749197488, 0.15082753024647716, 0.22932016293687055, -0.6498101699795374, 1.5283660098921878, -0.27961596201417366, -0.5332455065903111, 1.3805664213472253, -0.3631292374433832, -0.07430710583802075, 0.5131696279837783]"
"[-0.614170255757576, -0.8598347575023754, -0.6040045975386954, -1.400781746373513, 1.654349281325834, 0.47175926678918745, 1.6899798703854172, -1.1625362819145653, -0.7138601116365052, -1.1429299995373274, -0.35704688183092814, 0.012574724951050328, -0.15250893108796568, -1.6768946772287574, 1.0822991066997245, 0.7574802338615363]","[3.266473153267165, 0.5555024560754064, 0.6095782956446206, -0.23988515201598443, 0.914514086269666, 0.8187648545064821, 0.40178002938705576, -0.16057776049644207, -0.6628594151977439, 0.3584001754669662, -1.0481618078357988, -1.2583096231569297, -0.5963877302368854, 0.061645485603236926, -1.5131020301064642, 0.4130267899616576]"
"[1.5036697203235854, 2.21591267846624, 0.8058735359328109, 0.6353016736349494, 1.143731523274076, 0.4293270585386108, -1.6058798356014194, -0.14033244847958318, -1.3427409809510202, -0.8143047007355205, 1.0482526550972, 0.8236968072872225, -0.00377769859431541, -0.5519365274044988, -1.513162948735182, -0.9376104888467927]","[0.2954764387814666, -0.6546048080756567, -0.272463786966415, 0.12121180023073738, 0.2801026872627203, 1.53580924367717, 0.8304732835702476, -1.0447022513806707, 1.2664235217088937, -1.6076086380370607, 0.9838612799275095, 0.17319242271802163, 1.2688412674355367, -0.12695526971100987, -0.20576561095827844, 0.19304947936264663]"
"[-0.5601090888610047, -0.7830368813906086, 1.3415344966963012, -1.2623964272562422, 3.446981168524577, 1.215158763243582, 1.9189186148468522, 1.0017463953451444, 1.3873394427724604, 0.5989366725654647, -1.4096226967506225, -0.534450275066388, 0.002557853021540505, -0.42668737997136724, 0.5386629350953913, -0.5591771957718821]","[-0.3305591739408555, 1.5711250564741979, 0.9007399032941652, 0.2350507068403626, -0.13581162126573812, -0.07045099774380492, -0.8537833670237635, -1.221126599845759, 0.8086501118482404, -0.18682496153335815, -1.1587859028431045, 0.3832655247014328, 0.012826828619026193, 0.49239352053467833, 0.5383410843077111, -0.9054535481007617]"
"[1.3124349034817715, 1.0141162134752597, -0.9858792227553954, -0.8038677819546974, -0.516669870613209, -0.4334357084270452, -0.722503143979183, 1.2998122610250202, -0.6754153639248343, -1.6054234944771935, 0.6629954356959046, -1.0637047850164345, 0.6313188163199503, 1.4057046402050855, -0.04542388581282224, 2.53375755311749]","[0.40706360519051993, 1.0539398748438877, -1.336665099242458, -1.0279921820776006, -0.25146380825955567, 0.8485876436988923, -0.09873040939812387, 0.6721255045098565, -0.49933341627592254, 0.2928937326721374, -0.6893918521984638, -0.7407135810703657, 0.8477721303305955, -0.6167491911673362, -0.18712868160781193, -0.46748212596243977]"
"[0.29634063897409957, -2.547774149247478, -0.5420885094635257, -1.434471712038311, 0.4828434110510705, -1.389362160533755, 1.2544998978217443, 0.36244601352011396, -1.439770569322149, -0.28244566666303783, 0.1866470929262836, 1.5399439490744389, -0.2237019061921918, -1.4500501591981971, -0.6387709348517061, -0.7410566224180093]","[-0.14522524801195674, -0.26205253649470056, 1.976446343575248, -0.1569504958945532, -0.3340374924612666, 0.2199658730016952, -0.06295473588571451, -0.23339718480692973, -1.027672493380696, -0.4301870976317564, 0.8929542310672718, -0.4414031484953574, 0.40338727497570476, -0.1255313310962741, -0.25204458647750777, 1.0524514659800066]"
"[3.266543027434806, 1.993363369597039, 0.08893534742943338, -1.4357442528455049, 1.6490633416734684, 1.9117899816523594, 0.02377507676352011, 1.75424910956564, -1.406310909615654, -1.237241981777638, -0.7272930715421242, -0.5179138720897869, -0.8013388993580406, 0.8882840662200923, -0.7207512281869707, 0.8900650440542556]","[-0.4306082439082608, 0.11995473566607219, -1.0261049643315892, -0.6265171793562404, -0.12183176784416386, 0.73266851366845, 0.027592963282004418, 0.27950814112796046, -0.4796920433962446, -0.7001062260213325, 0.6125320036229924, -1.4459213318388464, 0.39572077864890753, -0.26744118570713105, -0.003260662140188852, 0.36996674544900093]"
"[0.984682795306479, 1.7929937429074452, -0.51186398469421, 0.4907728023253344, 0.9452025429706924, -0.044009294117021, -1.4035742435459309, 2.420558264968959, 0.3711518393917906, -0.2227584440205557, -0.30496603160792884, -1.1378989973170788, 0.05158545147496667, 0.07978914453776267, 0.4146565717794793, 1.1401711478662009]","[-0.6362935050414125, 0.04777410932177988, -1.3404483995682732, -0.783304553286817, -0.4942573555548094, -0.16348226726531354, -1.144898597640725, -0.1590993601209361, -2.110642919324555, 0.2928564021253649, 0.5273334617519266, -0.8839914116862875, -0.7621435645546838, 0.2669570639189548, 0.5427309216144175, 1.2780841813277568]"
