image_embedding,description_embedding
"[0.025195140610586666, -0.6512035643645723, -2.9835612816018626, 1.1874615509896616, -0.1298934843894437, 1.8811847445182108, 0.291356852760447, 0.18405964754323023, -0.2838048663321132, -1.609902733743923, 0.9441024896214467, 0.2473684686247687, 1.162523022777489, -0.3989155669577324, 1.3871514008304624, 0.32404721212400395, -0.5676764944928767, -1.2887890445663879, 1.8429735613239222, -0.26484972273063234, 0.27090911718983046, -0.5007131416817436, -0.2814223718787954, 0.20586840248845817, 0.09020667304739152, 0.39793025779698293, 0.41611065292383703, -0.23583477507234793, 0.35098804000747463, -0.39745837149126484, -0.19670677384917484, -0.6209797090024066, -0.4966785353120656, 0.752765190637252, -0.03430064033419299, -0.9294946172208858, -0.010225668600532617, -0.4169190136117918, 0.4255827117841829, 0.14502453403927945]","[0.5345836184921464, 0.8166959368288518, -0.519360868893141, -1.3630562224957794, -1.2656491565541343, -1.6367322391715338, 0.5505567421486232, 0.33473005218015517, -1.1198412167695062, -0.31234813512706866, -0.2811725643092071, -0.10502079439101693, 0.09524734251284739, 0.3224578995398956, 0.9602739616292909, -0.5610825841610673, -1.3157744280842336, 0.7236869492193584, -0.9185910130781947, -0.33299146007437824, 0.5224744800338148, 0.2624294562892138, 0.08007838952482162, 1.2468972721657137, 0.16308643022705935, 0.33245278448490223, 0.27072881779353003, 0.5626689594534989, -0.6517823215551745, -0.3149355144051175, 0.6233550596323776, -0.4112744711873536, 0.08166827712717784, -0.30854745908637127, -0.23313281334611038, 0.2830463417998003, -0.32536925242653447, -0.45918423190887925, -0.3461031238224947, 0.06336951832886979]"
"[3.6053577566432704, -0.5654965924621024, 1.8262852288226632, 1.8073873007700914, -0.5158590550357803, -2.3111833280732927, -1.0299726233193403, -1.512523225193729, 0.940358035543432, 0.34102217061368123, -0.3008052424250532, -0.7664542788127829, 1.0018341437581846, 0.12462839445476902, -0.20820422513079986, -0.7723947561415617, 1.1183974891449038, 0.9243517700882385, -0.17772726997639515, 0.3393066011611532, -0.07506577223955835, -0.9101120495354433, -0.9045168678632847, -0.8046929507983283, -0.5115308059088887, -0.5667935777959291, 0.05099946736336184, -0.30520252642283724, 1.1206458253191063, -1.284992251960181, 0.5122335862037176, 0.10184596540317357, 0.3660053961131651, -0.034691880454062386, -0.10195328084038269, -1.23821614831698, 0.28148131273437355, 0.4223307250077059, -0.6545690473470894, 0.39307213447892975]","[-2.8732948505184748, -0.5073612258287595, 0.0017227468545568938, 0.9126750886600022, 0.3297675604913345, 1.0976645474127003, 0.24961325359313255, 0.70761710419893, 0.011372585633857332, 1.3114720303946497, 0.4645206920064561, 0.29913607261397857, 0.34057994385605683, 1.7108830156794852, 1.1078202181444807, -0.1391079877202128, 0.0334161105324086, 0.04338531462288607, -0.08931740813410234, -0.03042376290380704, -0.21499462679384382, 0.3377761283223972, -0.880447076116093, 0.8295130687655514, -0.025207569027944944, -0.3583065496911528, 0.5434427240164509, 0.0021813197689601, 0.8229217581050676, -0.5168413739517078, 0.37452301340748556, -0.61337070062965, -0.09243433879635564, 0.133125995983456, 0.3016646746702245, -0.08415974327835256, 0.05305808757351197, 0.4709407216529661, -0.26214745346892565, -0.10587629638410001]"
"[-2.67604479428926, 1.6263428401229594, 2.757656510248477, -0.13607778165346404, 0.8857816547264629, -1.7349144476696794, 0.583194872454184, -0.11953278739297293, -1.58812966844661, 0.6519741367469841, -1.1492177073879124, 0.9430474351534435, 0.3191767821144256, -0.31331497433205663, -0.3571989948403583, 1.2395523539419222, -0.29480164199856423, -0.1014951852826305, -0.19694126605239867, 0.5011395195132016, 1.1249699897175902, 0.4311583642686273, -1.3046218451440257, 0.05700044923633808, -0.32510980692109137, 1.10458700059999, -0.1080086734372574, 0.1485927889096396, 0.824938915690137, -0.9557222596934193, 0.034182649959221094, -0.40466595693438534, 0.07321780386093468, -0.18881439845693548, 0.6073814998254401, 0.5883656831226035, -0.03485448546415558, -0.3915115051656307, 0.7381187846024599, -0.8198335996072286]","[4.554947740466885, -0.029685223540555677, 0.444427200863104, 0.21249599450474282, 0.031563213187415784, 1.1426523544658813, 0.22273897058767644, 0.27104090475228454, -0.2942889449318826, 0.5677212226385574, -0.41071194961624186, 0.04454031484958538, -0.1206947905170915, 0.1213554144454404, -0.571104556226166, -0.5108145347860312, 0.1691648990589419, 0.20635369514741056, -1.3462145073100336, -0.3296267433760163, -0.537255282695543, -0.5796133136210434, -0.6494923361715514, 0.5629824572556189, 0.5875522857106259, -0.08574650252364605, 0.21193750998324612, 0.23360776961093993, -0.08230249348837373, 0.038905018471996684, -1.0202438091524244, -0.7475674933541583, -1.1605742525955156, -0.48081660935989584, -0.4686036513293043, 0.5265359842801945, 0.3707670123234764, 0.5264753176597827, 0.4225685054023565, 0.5918178305170607]"
"[0.760208360788777, 2.0092158381763405, -0.8090073161373909, -2.438791190983374, -0.006670858818924494, 0.49830749053819146, -0.006634984086410539, 1.4163042512169046, 0.2113943046217162, 0.567143364007592, 0.2527816747912443, 1.2846998193402461, 0.659162289186919, -1.141102254720699, 0.08094921062157735, 0.39531222973063224, 1.2350799395349048, 0.37773728920264443, 0.051027287096569625, -0.4139633299595767, -0.21326123027242164, 0.6071884734423305, -1.0236762610887604, 0.4524140709101572, -0.2999499554636684, -1.246353844685227, -0.9479988994138019, 0.28499913772164454, 0.4756437813064519, -0.17709604675117424, 0.4325553407492831, -0.20337894838613593, -0.0055533545006973715, -0.3294858956401793, -0.2767679427846779, -0.23378833830448795, -0.5097949129731175, -0.7415740179317512, -0.8664880869445499, 0.5095958257159412]","[-0.5126186240699093, 2.2200288551608627, 1.0635129791556117, -1.7720210871417292, 0.12000616013268005, 0.18481790800432937, -0.78021496661952, -1.0154425966132243, -0.4913412899084267, -0.6342122057819076, 0.0771858027196086, 0.6873831967005836, 0.36970511408793877, -0.3359646723380732, -0.14729140004315525, -0.2887073009139819, 1.2990737801364167, 0.38348859163341464, -0.21838916907618708, -0.7077894690701578, 0.3646390107373869, 0.23323527090105403, 0.7710979907489668, 0.6650835512442977, -0.22850893547347648, 0.08118766836201469, -0.4066967832396392, -0.3511644266076901, 0.002563082648636004, -0.05921595971520844, -0.08147661526439316, -0.7461429869266158, -0.07147321143893043, 0.061406751069106, 0.19362958845064224, 0.22535748353450885, -0.29296021702154007, 0.05068856338826956, -0.018183835756800926, 0.20626528769135477]"
"[-2.8124125714941863, 2.277366159147803, -0.14682364302505096, 0.021186734503355047, -0.5376168508876951, -0.6049945848202596, -1.0745447460446165, -1.2673237711089977, 0.029883919721607432, 0.23577064845744092, 0.643045132626558, 0.6252186239457065, -1.2957565306027883, 0.06436826788046185, -0.46830468246669454, 0.8668564192093979, 0.9305982651207964, -0.2581913180276029, 0.3817445936077903, -0.1263466771210653, -0.22540217666970416, 0.4561447829554282, 0.12594302613967867, -0.79164091179788, 0.8099448989200914, 0.1655529694006752, 0.9686315133649633, 0.7186288873159029, -0.8602536261053215, 0.5142839239442192, 0.30068622006521606, 0.5434654348133419, -0.4203330451466123, -1.3965359253000178, -0.004683585239410665, 0.5121076270807652, 1.3796833979316505, -1.278264140955789, -0.4986253091560025, 0.22850038026148836]","[1.665766524473303, 0.810648954479294, -0.524733028247415, 0.975981723467914, 0.177526188419423, 0.4519444838239041, 0.6796638033622517, -0.3727409457444162, 0.7108392922697206, 0.27017805417335816, 0.3122529225258356, -0.8207371073863734, -0.2992424247563623, 0.5944254920830861, -0.7580692365029851, 0.2723194556765934, -0.39673852447437025, 0.10217990815141922, 0.278833314065955, -0.7205732596407111, -0.40344404535794737, 0.04915941642309664, -1.130046479386517, -0.38454633251062337, 0.2638459797106059, -0.6387368131765866, -1.1031491118854235, -0.48305022787314844, 0.5967100943410621, 0.7849073047021291, -0.26908428129940404, 0.5803133550716199, 0.7280322519018261, 0.31047628604999483, 0.23061396243496665, -0.11028523993941333, -0.026494556258024327, -0.5228653019154174, 0.4944360901240787, -0.15809485154290065]"
"[1.7368126196826068, 2.915255779197376, -1.862941282187207, -0.41066586851020986, -1.0672996900785596, 1.2379731037233839, -0.9660836429372558, 1.079238019236801, -0.09750044847740992, 0.07202879204806016, -1.7041617978345724, -0.7715356636387642, 0.14134731570702222, -0.6110585443097227, -0.46196471286732577, 1.0105618947926993, -0.059196200655008024, -0.8543710837414461, 0.9009364853064936, 0.057352065670468744, 0.286268733735781, -0.9337917100011873, 0.2822300504390673, 0.8088234123209942, -0.44442755374539755, -0.5456689374844392, 1.2383460992618274, -0.4956395121953177, -0.35469869879545796, -0.8979346363078183, -0.29261827455873574, 0.5420186216722339, 0.01374177009777623, -0.18827923117875514, 0.04908807875010175, -0.6202511430118646, -1.456564220835531, -0.2646471535792964, -0.5063978383011949, 0.015181002198725138]","[-0.5433460042353034, 0.04583589373074188, -1.7104931885567545, -1.7511104811419165, -0.9614173539738629, -0.22114794186814624, -0.6182411185085237, 0.32295201930582385, 0.531179547895722, -0.953295169416249, 1.5652698155572191, -1.0281742638111353, 1.401458653236982, -0.029938261721701973, 0.5838153275000116, -0.2887331442628643, -0.4920745646749007, -0.2774616483564254, -0.22708824992130122, 0.22520292444232126, 0.34676148523452816, -0.7127403439856137, 0.10213557349900541, -0.2873607211964232, -0.7918241124781351, 0.30912295636553166, -0.5454788376623297, -0.10381401906347847, 0.08439675002199548, 0.6368979794796835, 0.2338745538473379, -0.09912994418440872, 0.1508136611052957, 0.021634019820034343, 0.7183587750532682, 0.10291095069758335, 0.5616890952554848, 0.49595345547959185, -0.2134227022566283, 0.8169640965419181]"
"[0.6620175934155144, -2.258299607556587, 1.0073036776495965, -0.5519593049348747, 1.7415922995392756, -0.1864003083866591, -1.1979182383979767, 0.5417483576187752, -1.0473928807384028, -0.3111063280101068, 0.4856313682811431, 0.1818852026005998, -0.5619647500351267, -1.1539637895235857, -0.8493601826883584, 0.14883910103144266, 0.6794522315586634, 0.24084398689750594, -1.7908826601009595, -0.32680240208148653, 0.44855320371372054, -0.3670194885351306, 1.1228431666585348, 0.2955386886656399, -0.9789521460595512, 0.022817021211364134, 0.22451450016319882, -0.7184197336032956, -0.0031816038854610485, -0.055590184033619934, -1.1158878228252866, -1.5131435797185044, -0.6632943506946836, -0.007879274194834689, 0.40846380059104226, -1.2155867573638346, 0.7931932984283673, 0.21492743523143074, -0.7436406905644182, 0.606016358440943]","[-2.424868897677448, 0.41859376446014057, 1.5615399713429912, 0.23746737985415223, -0.7449244074947554, -0.3277801320159179, 0.30004464357270055, -0.7051704375865632, 0.2680259663609564, -0.1492276476044222, 0.013100980896700804, -0.06476787910376627, 0.12913747788494942, 1.1212535031011304, -0.38144304315140537, -1.036153878565585, 0.2928135721784318, -0.21918279467737456, 0.4698148560575138, -0.28800942947640806, -1.0838357875974396, -0.17641994661867796, 0.4725790037401334, -0.2881671511282065, -0.40485308299325995, 1.1564715669578298, -0.5938399979401258, -0.4706477157503088, -0.06369833162688111, -0.6572604911019773, 0.6620761607873884, 0.6786995704814395, -0.5924527400240994, 0.8676594376315379, -0.2283365956606047, 0.2276907083955325, -0.06214215524777535, 0.04462868103727096, 0.382699901512415, 0.08381537927557209]"
"[-1.050878724303323, 1.0014363813891078, -0.5629537461734219, 0.37102322880355576, -1.913421372991731, 1.1374915358898086, 2.267900694796204, 0.9427921548729041, -0.28329864746102945, 1.0509098027375403, 0.016311142712573275, -0.2383308422498005, -1.2164369568834714, -0.5938068592200639, -1.705963625091586, -0.7766723774899658, -0.24499795909652708, 1.3320319055878904, -0.5611690010826255, 0.7727685758943682, -0.21634028746203332, -0.9404989758822714, -0.544267267372295, -0.4731252621684473, 0.021339541786141936, -0.09765613311008643, -0.8196039774258317, -0.8822034627431716, -1.0439247173363246, -0.038772922104398304, -0.0017018847524206675, 0.4368689120728793, 1.0152095028357824, 0.4422503971614611, 0.30060159763012884, -0.2980730238473422, 1.2500836308712098, -1.2046128251069308, -0.3726155115861452, 0.30919258042714404]","[-0.25968054366844023, 0.3126263927467262, 0.34039216009208423, 0.9653752221814784, -2.173163869121879, 0.06049843647318359, -0.8079340180394987, 0.05581996857450764, 0.4366707235223232, -1.0227315370874441, -0.2441823326531665, 0.5159868221790788, -0.5304914861725816, 0.45016935981221257, 0.07425297099488282, 0.534101744400546, 0.4509805121438116, -0.20701227297372246, -0.6976864941239815, 0.1695583757706762, -0.8759335797626421, -0.14643338480873075, 0.12695171927241014, -0.1601960768179924, 0.46417531529198397, 0.6529993226107197, 0.3436504199330226, 0.43089084552405904, 0.552580923946279, 0.1380139776588477, -0.37178590942422723, 0.26393211639417447, 0.6194284318937043, -0.5176004214868251, -0.19335040028315179, -0.43668101411232646, 0.6382448025019059, -0.05904682796866795, 0.36575173034648883, -1.4061141132208743]"
"[-0.04967081157739671, 1.2383652886668295, -0.06873760286744075, -1.9135815651082122, -0.5322345847086948, -0.910551054477499, 0.33381093282585367, 0.7722789909647064, 1.0153723624703745, 1.8322260655733074, 0.25223662838875444, 1.3223028469082754, 1.938303087588071, -0.24074604571996386, 0.5183823446554661, -1.1260394146153372, 0.2653625723956701, 0.6222197650926752, -0.6936007252148271, 0.24285952548616038, 0.06404321439054976, 0.7100273283314416, 0.7129367254169472, 0.1978933475655247, -0.34927609694756007, -0.6928878253805534, 0.2821337122207192, -1.16180546783594, 0.3034777991009283, 0.9062522389435574, -0.176206087158623, -0.4468570075176353, -0.4710306440410591, -1.1250057021300528, -0.2939864175209924, 0.2352876969226397, -0.988964721906383, -1.3195140104304377, 0.5504502313226186, 1.0162633685922737]","[-1.2473396710775693, 1.397333362041596, 0.26228986338601684, -0.4566344937965501, -0.46963727024576307, -0.3677775925289967, -1.4345841418340104, -0.29470360930498163, -0.2610591207209915, -0.3195254168685952, 0.507140904955598, 0.3397257919840329, 0.17697712477211283, -0.11553598782982612, -0.1553554916993805, 1.631522930301001, 0.004154859133698363, -0.2966529434323978, -0.08399305658204637, -0.997567662279984, -0.11019977795838327, 0.002378193818582527, -0.36260224056433127, -0.9303833552695362, -0.5000758562850912, -0.33658336829950025, -0.03480841763379337, 0.29409371215512475, -0.19095740933125624, 0.2546434599989455, 0.5072021262245439, 0.738068135917849, -0.654497831857486, 0.01691794144910062, 0.2520952193454601, 0.32883814469944295, 0.6984929327350732, -0.3974586431337549, -0.09734490937531645, -0.13682423927825763]"
"[1.6092459494827935, 1.154551980624669, -2.0469018098760317, -1.5375621270157946, -1.1131204279010136, 1.3518330116151231, 1.9357754154563926, 0.6355311125612253, -0.493444468524699, 0.3769626695067544, 1.259710162920861, 0.816493562490114, -1.3215351825502597, 0.5192028671184199, 0.5031441980416388, -0.3483191105426517, 0.47511668358119025, 1.2012856693196996, 0.13656768729635518, -0.2123422967797266, 0.7215736264475212, 0.16172477276245478, -0.21860463404566316, -1.2522577527969037, -0.3433790844829843, -0.05436417859379837, 0.011333085654519964, -0.461098969139323, -0.3438037538819016, -0.45842143235217786, 0.3904384566236734, 0.47314567029101795, 0.13804466572580465, 0.38013372566150083, -0.645284065883942, -0.40049810047095297, 0.42175872392014363, -0.11271458293825887, 0.9766698985285808, 0.19532741722900285]","[1.1919737758125668, -0.5242875076377345, -0.5666623943277878, -1.1113797596638129, -1.3248066317577674, 0.8421892158306872, 0.30375600299093775, 1.2866408067674384, -0.5986535842313138, -1.0557347062109312, -0.6963774958557044, 0.7233928630564925, 0.0357381483704183, -0.7902200238489664, 0.8900197057120236, 0.8000530447291276, 0.8911398050490853, -0.5402865044620844, 0.6803180450662327, -0.2905020114983851, -1.1595042716782722, -0.3570549653959708, -0.04577368102827541, -0.05247055222650114, 0.25431508921299795, 0.43207510078945455, 0.4997354657128918, 0.7638574067328525, 0.29177930382208467, 0.6505727907220914, 0.04264796429020694, 0.3186991729648181, -0.3418248494240614, 0.6155139554187731, -0.17106927224601248, -0.0898343544307774, -0.9654272311863334, 0.3689664020756171, -0.358202301452444, 0.04735954864880114]"
