image_embedding,description_embedding
"[-0.8726948925873194, 2.0729759284353237, -2.236866944345452, -0.014745702503966148, -0.150227060079344, -1.1542814583039065, -0.21006814676067592, 0.20443080611308623, 0.05960191472164466, -0.4940114787535969, 0.0672028609416437, 1.6068075576024514, 0.08706929672053834, 1.5291980198616155, 0.478806741429354, -0.5761655897467811, 0.9858123765045552, 0.7680344612623272, -0.12292778122011488, -0.05008443547255963, 1.417722708079742, 0.6833924519834675, -0.15487001621249832, 0.5513434463333716, -0.6792632534882644, -0.22139903270220743, 0.2480410847436084, 0.954019977313626, -0.9115864926097945, 0.4113906052645356, -0.3853620901033207, 0.25051862662649826]","[1.5309593875186955, -0.7479336896904332, -0.885734450254294, -1.0712167936938126, -1.0326094363906906, 0.22466211336050657, -0.7552595817404196, -0.1819931781765477, 0.04586412398615627, -0.9566825081488305, -0.49232220444615804, 0.007582244572446347, -0.8015979651724335, -0.5591161406441174, 0.542856760313197, 0.6377571284012481, -0.6338793853084365, 0.8442906528463923, 0.3427087659354782, -0.7242571203873815, -1.7285321943380498, -0.3068974921728165, -0.4374878743321933, 0.16194969228379125, -0.3982452892346825, 0.48213635634256813, 0.20598694674006593, 0.35317977686227786, 0.8112583428419203, 0.11436437197557217, 0.1799915839766969, -0.0107261172692412]"
"[-0.6012149276620529, 1.2310572495340668, -1.1052941499781843, -2.5261024172090445, 0.540037565475714, -0.6733080468780642, -1.9538651697253429, -1.7361496886669698, -0.7706722930099387, 0.5413156936569308, -0.15184178676065285, -0.561189751748193, 0.08046348160885311, 0.8478907638828833, 0.01687869885282393, -0.3169880320316702, -0.27507416248876815, 1.6364845406112773, 0.17442463063615757, -0.8905014254027335, -0.39049493337644664, -0.05648728162983116, -0.3061290225661625, 0.03471839062418509, -0.6606535557891002, 0.5034455176083703, -0.44451117446279603, 1.080384071399443, -0.7745578650966342, -0.3583065593577931, 0.8151958396449471, -0.16706802169750162]","[1.2035395233318196, 0.6027259302677346, -0.12918653846947206, -1.327481979934222, 1.2717897843750845, 1.176478215974344, 0.725461701308935, 1.7713636119568315, 0.218404361684691, -0.6052125973601875, -2.094308913438203, -0.05590382000276391, -0.41108017883678055, 0.35818286282529116, 1.241242797128597, -0.17240235472010879, 1.2821809917945237, 0.0014324163584461772, 0.20312098744574103, 0.552372725262615, 0.2687084285453499, -0.34370370579922216, -0.6143803582979906, 0.3312695295164056, -0.17132146796414133, 0.2390598066021089, -0.6374019801394936, 0.2529103373155333, -0.5430861695782663, 0.26147708362989575, 0.08218371938932693, -0.9071532440340371]"
"[-0.546707176487472, 1.0350433956365928, 0.44423473510024897, -0.7269085827821151, -2.0371137276103526, 2.8794783530593824, 0.44316495651838933, -1.4822283201205197, -0.7620481638053427, 0.7403873009986033, 1.845834478663123, -0.6044233539332823, -0.15880575108233896, 0.3354337048058673, 0.7224321604797896, -0.35487370489083137, 0.7204919613072822, 1.101794363058094, 0.010757082307830127, -0.24215023833070415, -0.8557210114869388, -1.0945080052744283, -0.6562247633625995, 1.3450955691676196, 0.47753628020115474, 0.14092477573052892, 0.1568717785523769, -0.5022145070895246, -1.6497777844018444, 1.2229533974763618, 0.0777145722560225, -0.48249924981016845]","[1.7748161570064365, 0.6053409897564023, -0.4199455094898291, -0.46889802881469744, 0.730024525123675, -0.8766269507381103, -0.431752200383951, 0.7159183056355031, -0.48069125436759286, -0.6564810595816514, 0.750757529173475, -0.4163457403011577, -1.525564937045393, -0.6129618898523558, 0.4130205240803961, 0.106707690974993, 0.43079811316504923, 0.3978847724942224, -0.13761413677328113, 0.3739741464373441, -0.4988657546824703, -0.26619062843419233, 0.8529707244599507, 0.05066574232936843, -0.08174508583996798, -0.3902043418152052, 0.6487120925753093, -0.10908461124191934, 0.8331539457939572, 0.6256161824210849, -0.15769160563136736, 0.5738731338991848]"
"[1.4324766674769907, 1.7733114500657288, -0.34801178699950025, -0.3759163982067355, -0.3728554760150272, 0.850539308776064, -0.9297799499963859, 1.8804776213627632, 0.6112159497111366, 1.4921513885027426, -0.8892352438147081, 0.44498845674125803, -1.0089782826237994, -8.918306010141172e-05, -0.09622028314773996, 0.44367508815201423, 0.19684471945801985, -0.22912035707730108, -1.3566340819459006, -0.24408336452222693, 0.5138200805691474, 0.9995513459472978, -0.737476517794193, -0.8154670640111479, 0.8438477589597213, 1.5179084747751577, -0.9356635099631545, -0.43079658187753817, 1.2986840692767683, -0.3700557193540245, -0.7578234858981825, 0.4363130792033466]","[0.2235452331210016, -1.4987156688196726, 0.049631507668974104, -1.0359258175052046, -0.8229771933041528, 0.04825606124715169, -0.9257231992303558, -0.13231580310690333, 0.312796547234659, 0.34658728792828075, -0.27555375912274477, 0.07217910231702436, -0.08981411760220649, -0.25001056519750525, -0.9292738654493743, 0.04098807167019849, -0.02032968101487282, -0.029623410139406562, 1.233509751820839, 0.815229389654376, 0.46054282546416914, 0.06711713593261429, -0.6499535858278449, 0.2397989745824859, 0.2663560967793747, 0.842898616028228, -1.292605095214991, -0.2469404382689552, 1.2558105599172513, -0.19326155421010377, 0.19892496552861808, -0.5635089783922784]"
"[-0.06213789856355696, 2.715265796506729, -2.426018418528788, -1.6280152694561048, -2.371575105692362, -0.38453780643403473, 0.11313127117298488, 0.041242946651030205, 0.4692912851957992, 1.159271103225164, 0.5178649654333115, 0.20461066348036214, 0.7286016031171175, -0.6662663127397709, 0.6462371426391821, 1.126759905529635, 0.9589087837444374, 0.4569714506165407, -0.23038822087702676, 0.2104401923916602, -0.4665105551822335, 0.2557270379578662, -0.09031328499243799, 0.21616599593065103, -1.3939679337487583, 0.29065646395447753, 0.1312750681456777, 0.012060382752584009, 0.8358998400831957, -0.18569879646451531, 0.2881259967078096, -0.15112169877515283]","[1.4938489547786977, 0.2235204639200512, -0.9107426630350831, -0.3122881173357729, -1.0787990212614844, 1.7545988880273773, -1.4870087617440209, 0.6148194543352263, -0.11644525542143606, 0.6954779153773849, 0.06062138173957396, 1.142906425066016, -0.5945454699630977, 0.4161829626497269, -0.30701190147363133, 0.08603723441562132, 0.12684671507962253, -0.07952038484029567, 0.7371282210401293, 0.6827664117650963, 0.49211282399523454, 0.5202263790117185, 0.8923606773344742, -0.7386336951323851, -0.21668210147661557, -0.21330609910166218, 0.5515889580138035, 0.36056255119090086, -0.9032092623729762, 0.0748339712429572, 0.6776931257991541, 0.6966692978302162]"
"[-0.245167802194498, 1.8273644972089638, -0.9984694938827247, -0.38040537714957906, -2.702293541095533, 1.1814048707419076, 2.9751243074336595, 0.477618954494265, -0.7487464759352044, 0.4546316562179466, 0.9587399174690636, -0.8573390981578906, 0.38170556501708136, -1.1149362835769938, -1.5138899956266632, -0.7905866185246345, 0.16902508940791727, -0.19092693276930686, -0.13914409400273645, 0.6316669394504034, -0.6297264614709156, -1.6997971358733104, -1.7107723891031297, -0.01398617472201808, -0.5230271691096926, -0.5982788973103718, 0.11182328304317621, -0.33876689500426715, -1.0032765974482087, 0.5580983434461885, -0.11145373375970541, 0.016658508481883307]","[-0.18046080973291495, 0.2342275560774191, -0.4261712843073356, 1.5555083808980934, -0.5071288907565273, -0.6491345326235558, -0.3814746071704172, -0.3377920009596004, -0.606226783863301, -1.2019831310004003, 0.5929936891035751, 0.24116293675629832, 0.41488842100725537, -0.01075791531639867, -1.5353880184926876, 0.25382875232142255, 0.2939055123755516, -0.5388648604010732, -0.13989716033571462, 0.10239080272761546, 0.39781903898380977, -0.7948273995108216, 0.1476349358269132, 0.4302372269804215, -0.980971276974904, -0.24883316354913618, -0.06393723964837134, -0.009872811828259003, -0.4783024671253383, 0.36251373297040307, 0.5669678864445398, -0.1489582060052394]"
"[0.6004823426414918, 1.0540179887575776, -2.6401447881542874, -2.188501757730019, 0.32261273018038883, 0.04602307016344926, 0.6557012800582446, -0.5743237034793903, 0.7244604023713255, -0.03641981441340212, 0.9083198649075775, -1.1492982352267818, -0.8863619877531409, -1.3148654844203767, 0.31159776194895694, 0.02557589635852467, 0.6039321768679358, 0.18836907132486005, 0.9917542288806056, -0.6135857591913574, -0.10407106835841484, -0.2533224080801696, 0.5467603385361327, -0.1381012657254123, -0.26970403727553355, -0.007105938920586735, -0.17649263780025173, 0.3280677579929773, 0.1458683180922685, -1.4295213538715272, -0.2418510010735326, 0.32227553931466113]","[-0.21722594133067105, 1.4533707924570207, 0.931235221065747, -0.9979718570814147, 0.6102759150090328, 0.8976312145425631, 0.009305844908701044, -0.08163693136722092, 0.49312631604668566, -0.7729893458930059, -1.0599365520598196, -0.9699070626249716, -0.47444141859828204, -0.04340240330963945, -0.6944349566199818, 0.26595836128778894, -0.5333794335836198, 0.13806513917049287, 0.2988528159270518, -1.3775819249002696, 0.6457680296152155, 0.8036013550394725, -0.508823609955703, -0.09876675085721714, 0.32697383098207405, -0.5373099271705937, -0.44005675768504676, 0.7051658814054539, 0.05033703148114427, 0.7390517269321432, -0.5187015225953316, 0.09494126832636574]"
"[4.632576958492536, -0.5715247727320997, 1.4059655228070662, 1.3269208428174832, -0.25689564796717096, -1.2715342047433966, 0.8049014201184378, -0.7589528626062882, 0.002298384569683239, 0.08709459540618407, 0.33403697459133197, 0.37862165735044817, -0.36540145574742394, 0.9952071757223587, -0.2772281855893658, 1.8627940451488703, -0.015925267282687075, 1.0529055817932627, 0.4017693096356424, 0.8990536266912197, 0.2513527594530228, 0.16854968651103788, -0.779972772895586, 0.16113509753261812, -0.04114150823772857, -0.012947956889555117, -0.6077583292404922, -0.12966313269278035, 0.612537668214128, 0.3623577614031901, 0.10384970272821538, -0.30974688170371484]","[-2.1880591735827726, -1.823020707910129, 0.6047781222186709, 0.5282941546020752, 0.12293582190026767, 1.4254982537075103, 0.22179878252952984, -0.4283923458639198, -0.6089612630602206, 0.6228892662791066, 0.008604900351432696, -0.28788510069926726, 0.3691658694367702, 0.08228375659696935, 0.36549205662686, -0.08669923953128537, -0.17554272973229113, -0.2370147910121828, -0.838126545141153, -0.42325157025159876, -0.49015393221814696, 0.21819894265226714, 0.39874704250890936, -0.12361590890891588, 0.2140977012402477, -0.5940819805910684, -0.29712568351723223, 0.4403160840771226, 0.5046745953499527, 0.238597595600974, -0.23333178053744272, -0.1121505396366451]"
"[-0.7184707860237826, -0.0798949513457272, 3.223043259064615, 0.32026029819006374, -1.4339248895845433, 3.133360401756179, -0.7083864463565909, 0.9411615476890479, 0.32772310445440145, -0.12761443606399225, 0.838983760092821, 0.8018268693514972, 0.42882998400412203, -0.1202212472123116, 0.706602951671593, 0.9342871696301198, 0.5238585831938533, 0.0007122473646201972, 1.5266234163365244, 1.4921014371876333, 0.17895215725595445, 1.1544169582550265, -0.47343222999337414, -0.02455117472150353, -0.33033260223973027, -0.5737218348481387, 0.7563501110750952, 0.17841253447746774, 0.4427124794860144, 0.30289264340549255, 0.6055902890731072, -0.05479663408214452]","[-1.0944264694416106, 0.856098942746849, 0.4837647408930943, 1.4836413097426049, 0.29132473652526364, -0.6040817644182406, 0.2206860640341044, 0.3617009151023706, 1.2712053691696017, -0.6911667637606227, 0.47896127717326653, 0.6014624640830794, 0.7682871789612972, 0.017749136039736813, -0.8306940410030781, -0.542892331747956, 0.05612342380972508, 0.5435203879456089, 0.17997827010864598, 0.24100987002658875, -0.5885601980167744, -0.5885918327052954, 1.1362338499940339, -0.5307033046777083, -0.3933623787339352, -0.21921460641951443, 0.49445585172310763, 0.2112901367849349, 0.7349745753528427, 0.7024395702476635, -0.20292504203931858, -0.4245618839180619]"
"[-1.4904666276603395, 2.2690800771782085, -0.8991554106335136, 0.2661269111860197, 0.2951261035104248, -1.44010005187683, -0.7948005662924973, 0.23949376684212814, 0.3472673400169264, -0.5516662530530027, 2.1694362185769536, -0.40759679301989904, -0.4659056915909462, -0.4492800343035797, -0.25389884037434385, 0.22596358386229218, -1.0181514038099289, 0.21632906225591858, -0.007088066148788579, 0.34951210983168357, -0.9328830155076491, -0.0324869420496862, 0.3133518064306134, 0.9034443614816404, -0.41219005224550365, -0.012193801647150499, 0.7882705970779501, 0.7504350858818284, 0.83742862407822, 0.10825522958132851, -0.2840095421160288, 0.06721366747720138]","[-0.015246026482617771, 1.5970181059961435, -0.3675044539467655, 0.18611723760804347, -0.7222584128601864, 0.7567191662527838, 1.3893841453450608, 0.8898545490016287, -0.13123291644669105, 0.5054104237007317, -0.5498284386803903, -0.4226818853679112, 0.9266617217716238, -0.5897117759861992, -0.5480488563214365, 0.08123158633042488, -0.791438781571945, 0.25394507814899764, -0.06411715395778148, -0.9279639292718487, 0.06699070743616897, 0.9142930523393148, -0.20272188224447596, -0.40733375463906996, 1.001856010952443, 0.30542329878105756, 0.0004182986773863799, 0.4647319617774278, -0.6155063549563011, 0.03366159263280451, -0.12498338006151574, -0.3422019113091064]"
"[-0.7185353245916213, 2.523707713611091, 1.8455063566267025, -0.1491973351503558, 0.13899940832374263, 0.5463382395866961, -0.5754663748756629, 0.43242615579617333, -0.2603391879755672, 0.22546671109544913, 0.221147625787218, 1.102765805788164, -1.237578049085666, 0.07643114980334506, -0.4622421714336326, -1.930943497587675, -0.9507508351077267, 0.39124820835800805, -0.11347094403506047, 0.42031936086427696, 0.7105315426772782, -0.01967164244254646, -0.5396556894109343, -0.5806772692656427, 0.48461988886387375, 0.042351849354937646, -0.09873944462744093, -1.042068238382254, -1.2768821334964022, 0.401643259901542, 0.7446298401668311, 0.3369601975551389]","[1.659884184009223, 0.29290871831460175, 0.1416466497240643, 1.2591543736230737, -0.4855149081578981, -0.12268253432734932, 0.2675716131707678, 0.7135414924214967, -0.11872422101883318, -1.3546058764756612, -0.7381067219130544, 0.6846748072359301, 0.3658411685008524, -0.0032601128138248516, -0.8558813467974866, 0.45254248144054227, -0.04342571951036842, -0.6357965748950728, 0.11025567917909211, -0.9848424138920318, -1.0787627885806033, -0.4367820095768562, 0.015386610722431276, -0.255056566053646, -0.15846920443827786, -0.07610374337481847, -0.007494030530655423, -0.16175850124658578, 0.7213615234429072, -0.8991707678444336, -0.26510398738760915, -0.11440531578423237]"
"[-1.2649772086204998, 0.9794825281485999, 2.948387769174964, -0.3550362905098312, 1.7037884970985133, 0.04857745366024283, -0.07583308302235013, -0.056040351240878604, 1.722968180998262, 0.39537537351759544, 1.181803516162022, 0.09263807970454313, -0.38578750047280796, 1.2133047787410138, -0.8020780660177277, 0.5714158073580293, -0.2075855324854405, -0.8180876014192822, -0.4136251594534831, 0.32865277370440277, -0.026392776101745622, 0.1116941429453017, -0.2673329456280334, 0.5486554573891584, 0.485641550574416, -0.38798994849659196, -0.9626369771867415, -0.1503310047810065, 0.528655077666235, -0.08456386743472714, -1.11940308739701, -0.4619346895227053]","[-1.5825850602882097, 2.297674531694179, 0.44876285421753426, -0.22278562094695448, -0.426634611335831, -0.3821685244838079, -0.2857383728189927, -0.46282365428459094, -0.993866546072898, 0.3347066305826771, 0.4434387919886485, 0.562884634482063, 0.8979349153048111, 0.10127142450038346, 0.4699833353275944, 0.41160343261635796, -0.04306549688631504, -0.25379563552202583, -0.060370303503693254, 0.4205484304189423, 0.2775693096114792, 0.3319189059789897, -0.6093986602094248, -0.4554758245579921, -0.14109327121941542, -0.06336484149122654, 0.09457146484016382, -0.9712605619359885, -0.4105154228268463, 0.08890874589077778, -0.18429120382953962, 0.7633158812686539]"
"[1.5338094900888593, 2.5712277340067025, -1.985180427829151, -1.1254087859138855, -0.8756488683870153, 1.2135855905775679, -1.4985153635185027, 1.1471463022575006, -0.1783199214985377, 0.3219942287979865, -0.9964975555267179, -0.6271539143792727, -0.5206733049837656, 0.15277245514968438, 0.7163937724292647, 1.363745077338738, 0.5422309152883396, 0.03758963976095574, 0.24335665060867406, -0.8209126034972136, 0.3137992772942525, -0.9269702390084296, 0.3627643960231172, 0.5264476112436217, -0.6915140525866775, 0.41301903658672295, 0.1379675767717663, -0.926395513654136, -0.06495275806401096, -0.529007337841161, -0.46691700600012587, 0.2106991247250626]","[0.5639628492087452, -0.0880790199334827, -1.843533594661231, -0.8775621483263518, -0.6953504827780707, 1.0850025026012728, -0.5964700801557832, 0.3851140498145406, -0.22489547604842655, 0.8331926849955607, -0.21382071557263124, 0.19643731267774484, -0.38477301986206264, -0.21652099184283452, 0.7034523603234405, -1.172151952974227, 0.9125290737783417, -0.14495057345267132, 0.5246669875985133, -0.10234427116342455, -0.14141269167110862, -0.21337935995297602, 1.2165926630659392, -0.44784212615634855, -0.9136643196973206, 0.12040999913539266, -0.06717410967643979, -0.4938943704711031, -0.00024933041030542497, 0.1017866352671559, 0.6998547172394166, -0.4215075271486149]"
