image_embedding,description_embedding
"[1.5881823973093443, 2.2914745511048737, -0.11235058071072383, 0.46117648796487787, 0.97632348175228, 1.3248859230040455, -0.23008503701205477, 0.4353119144388374, -1.3423999829253128, -0.26072149528511857, -0.5194344799773918, 0.41295580762048256, -0.5391065364929836, -1.1756607540154858, -0.7241140135774924, -1.5576732005264031, -1.388991904958827, -0.9014302305035377, 0.288916191308722, 0.08252716519210741]","[-0.9122633928348742, 0.7058806618554444, -1.4506648661119228, -0.3719277346760969, -0.5121074467685709, 0.13267328091100072, 1.5063781860850307, 0.4674608261592305, 0.09639972028904761, -1.406231702740664, -0.12301830199284919, -0.43575134323447956, 0.2934945070373832, 0.1746226571008498, 0.10836254146463048, 0.11472801608884467, -0.68389207357515, -0.8947464633365021, -0.4401153625074528, 0.46082654774977133]"
"[-2.5923869019868087, 0.6096810137045143, -0.37577408650097405, 1.8561619383304415, -0.199033137692138, -1.3907340243035309, 1.3580415114274853, 0.8974112574927595, 0.3177119625679702, -0.3051200931743504, 0.21519488434579306, -0.44029192737815875, 0.5627207992902905, -0.002014912895609843, 0.05661367727735416, -0.15497271769665075, -0.5182987700951385, 0.4285045488318165, 0.4191550909178734, 0.5995590985265278]","[0.2378332015658926, 0.11750293587908886, -0.5195205947346476, 0.7666076128484325, -1.8980623148796631, 0.10684073392093113, -0.11673306220706785, 0.048944601629564655, 0.13436875960212263, -0.15198864272895796, -0.9462020230891808, -1.3996550040734852, -0.36458086377354454, -0.3071913207791585, 0.4424016370945514, 0.6077473397122846, 1.378434092335917, 0.8366480495201396, -0.6609428882580306, -0.01603636858319399]"
"[-1.439830667516854, 1.538042244945956, 3.1493610526960345, -0.6195922810993739, -1.56914948936042, -0.04097631279077799, 0.5375832737897185, -0.7755792776584987, 0.28138201397561274, -0.4953995283053612, 0.054756533285934036, 0.3817750556127746, -0.15224916770864724, -1.3943715790101046, -1.2734157123536503, 0.12743111701471294, -1.784167193893508, 0.13285553201396824, -0.387425422705742, 0.4617113627146105]","[0.6796732282578091, 0.867196309679538, -1.221496737727346, 1.4358890793435326, 0.49229548608520735, 0.4307276245269274, 0.40063956171115156, 0.4235796360895503, 0.6397675515619589, -0.0028845897300402764, 1.22096310756693, -0.4074039911955715, -1.8866621650902557, -0.7045535862524553, 0.3253028884999626, 0.05834357809441783, -0.7708812222035275, -0.359768971039681, -0.14636556095947764, -0.5519842824271507]"
"[0.4028617887443336, 0.8808907527225442, 2.9328018912906813, -3.3173866557264637, 0.5092357624031668, -0.47794532833901154, 1.2404834334072163, 0.36831322512817516, -0.8410435670635596, -0.1064765241894222, -0.13909241551936613, 0.19234015928157872, -0.3223471588052724, 0.8167920832268021, 0.19084897314374566, 0.013137904486122695, -2.132367514799593, 0.41444969641806967, -0.42042499924904714, -0.07659458400841733]","[-0.6762617512481202, 1.8604721811662948, -0.9629883081274219, 0.6614691767300925, -0.25493556505218945, 0.6735317059463701, -0.34224051764106944, 1.4407734620854842, -1.097561342252363, -0.5921567717905215, 0.38765624435908436, 0.28754749188486356, -0.30543305552521693, 0.4868087790465929, -0.8974765434771844, 0.025062201579810057, 0.26980280000584567, 0.18928461990513126, 0.17779272996036402, -0.5058072103655212]"
"[-0.14810355597630176, 0.04960640437117482, 2.829454757335866, -1.6409861361370448, 3.0011365254151317, 0.048471263653432586, 2.848962903659926, -0.40571274169652244, -0.024695506296499158, -0.2854801910983035, -0.22994255645969805, -0.11858671917593247, -1.916903121191946, -0.16055953234319228, -0.10541395145336707, 0.5321728845711078, -0.04169519308170323, 0.502173383780039, 0.5107345877884547, 0.5722152465360903]","[1.165591648322214, 1.6038331763362172, -0.1339977490323107, -1.4392257147720582, -0.17802546347658182, 0.43087685926608216, 0.030477508952239996, 0.4493175438678067, -0.7091666332164999, 0.1279394797951702, 1.329261780209385, 0.8559976225208819, -0.8380787849760581, -0.4227898408086687, -0.07608858905901074, -1.1225411988308063, 0.7545306684180487, 0.6343376474065127, -1.7673444322709668, -0.19493825965239509]"
"[-1.0625134761642838, -1.0088469301177163, -0.4431901704983573, -1.179388886237147, 0.013100686309005946, -0.7109290613939848, 2.1630782503332218, -0.9746273951412813, 0.11268308354270994, 0.2438564996301559, -0.41458214866205245, 0.5011528488810382, -0.09432659887871253, -0.6262120193361145, -0.39936577341248247, -0.4580407084180174, 0.9475553917213372, -0.4772210266447523, 0.5512277190027158, 0.5337186118484138]","[1.2108302062991414, 1.208884253627692, 1.5336664224769279, -1.7454154573971534, -0.461766080485604, 0.04264567640929937, -0.5123085275386655, -0.34201290537404905, -1.6040687363354114, -0.584049264729358, 1.3493392880699235, 0.3297659143216341, -0.7156679556265813, 0.1531046783119733, 1.156669898311719, 0.8351800425812033, 0.49837800015407474, 0.09259494743685373, -0.6565955642739963, 0.6984841142361203]"
"[1.0354764996567973, -0.7048254375545672, 1.0172895707390233, -3.585112495926011, 1.5378298988808625, 0.1942061854028169, 2.063694185023612, 1.5144565441136384, -0.2569564533745218, 0.021753857916596262, -0.9145833423177574, -0.0421246626169362, 0.8223664551325519, 0.4275166383503106, 0.12883729518475645, 0.5799546054836695, 0.3604860450089764, 0.7222398907705915, -0.15123855294113764, -0.5486509877356321]","[-0.837097690272982, 1.1595314331764603, 0.7616604541171672, -0.1229357472087471, 0.6907366894663407, 0.610819389734007, -1.1446094081486835, -0.4023312158010403, 1.4781503144282566, 1.1911010030866978, -1.57604588098571, -0.683796042531138, 0.07264474022788542, 0.01093238379794754, 0.6694477432096964, 0.637601641514821, -0.0799048260986291, -0.2997579665045914, -0.7535021430714611, 0.3430154268747021]"
"[-0.5666796564474016, -0.8158978731231816, -2.149436791039642, 0.2929609007449397, -0.0058671141449440295, -0.04877063902113701, -0.09513924070957161, 1.0735979963934081, -0.6514563016956478, -2.70557573520426, -0.2024269582104996, 1.2043900534737741, 0.11763114979969289, 1.042413093919555, -0.48619839050566416, 0.8631697789163982, 0.04851345141033761, 0.24344856891145308, 0.4866960772624933, -0.08453196390257349]","[-1.3277333071718682, 1.121492412659304, -1.202208049235341, -0.14264926929169192, -1.0170386949073729, 0.1885470170483608, 0.7247163340646388, 0.30910593717425155, -0.0640070664022337, 0.8718100703921413, 0.09558960258017105, -0.7184832725937454, 1.081484944613635, -0.6151820846603906, 1.1701644127219208, 0.7046124817316692, -0.7311107371392154, -0.24351008568170285, 0.24333618322320838, 0.6739560841285137]"
"[2.5180394261807266, -0.14014410088059737, -0.09005533157528407, -1.5730707847730108, 0.20117839089310266, -0.00784280194954858, -0.9696612343022684, 2.5354711250758273, -0.9937860969127624, 0.9784611273850717, -0.5303172864757862, -0.17774731240824995, -0.5846114434132729, -0.4881513892715035, -0.5945556525031135, 0.5658946894534906, 1.2204601919477966, -0.11843903939306871, -0.6398408296613897, -0.0415388640778727]","[-0.1740319472555393, -0.9583753927573939, 0.4456011932795998, -0.9698818003423071, -0.6332535456882243, 1.066589563996909, -0.8566234878241255, 0.44841569646074103, 0.4844975249899249, 0.5935134486273802, -0.7597060584497063, 0.7600259145280712, 0.6179651495897492, -0.6972546373455382, -0.7611818805397127, 0.5134460884777285, 0.699455751820579, -0.5245314171009784, 0.6319246370388462, 0.6304112934153692]"
"[-1.8640753457872041, 0.4986524132611064, -1.0165270938793525, 1.0260449242163991, 0.6723154414010971, 1.2265058249247687, -0.41455308765699195, -2.702886243949137, 0.2863547246192454, -1.1197058620249951, -0.5303451721930059, 0.4421584114935466, -0.2405799385927902, -1.4327184656733762, 1.2729400163010431, 0.8676787176469285, -1.7972595635090978, 0.8632808358621175, -0.4005332751381387, -0.6073586767253413]","[-0.0735265812476308, 0.4628108649609307, -0.15514003599194678, 0.2901851844222688, -0.7691339793401816, 0.6465748076259431, 1.205956721966658, -0.18244189212304193, 1.1167139543239724, -0.7947007945482784, 0.854657795455838, -0.5192101043739175, -0.008143533207478687, 0.9562401356222868, -0.004033642301835065, -0.2981164726248331, -0.32830726336774235, 0.9369646919420636, 1.532521039766682, 0.26604671689245296]"
"[-1.2115178264384365, -0.8569151612545437, -0.3912153054861075, -1.6680043294589562, 0.022796224334943056, -0.22642976814068222, -0.8548803021630467, -1.4252233207273663, 2.66893380885425, 0.7822652332968512, 0.5254815367078117, 0.4431191008261675, -1.125017415013046, -0.8959422890671047, 0.05287240961802523, -0.4749061657675525, -0.5852951561914883, -0.19167128445742831, 1.555345144997026, -0.7417711826659458]","[0.4485395528004869, 0.5322842888492758, 1.0348609016682286, -0.6165924832907655, -0.7083273553174243, 1.2502397796109195, 0.310801078511095, 0.49160106980063634, 0.15954550831277742, -0.5320571133763968, 0.6150363577747063, 1.3511063870481128, -0.3907972717913445, 0.1436596321237656, 0.6434922611025904, -0.041597544948345895, -1.0128294122273254, 0.49102574007119176, -0.035942439143120876, 0.3663576989449765]"
"[0.5248099564981489, -0.41979553683829063, -1.52414728069518, -1.4152117382482339, 0.8992851099944845, 0.6176933507566464, 1.1711687755835165, 0.38622434476432455, 0.8907974996869993, 0.6557068823632416, 0.4568446249677516, -0.4962388914870492, 0.9199830059077417, -2.2695067354502143, 0.6586661471639764, -0.31166629648343674, 0.6633362093704855, 0.38933633118880845, 0.056536121051883735, -0.058281502286470076]","[-0.46936396954339143, 1.086254446576832, 0.27832487614386153, -1.1893416325217783, -0.5077964997997654, 0.4149653906271788, -0.9652865608984622, -0.12350318859062576, -1.274967782948639, -0.7584219028225174, 0.27213845332888387, 0.8088592904454477, -1.5947100473506683, 0.029197713810237686, -0.47223163106530597, 0.5506249258788155, 0.18315190936537587, 0.6626573646888185, -0.6208936186719113, 0.6659085299215173]"
"[0.43417029214940056, 0.34549818061273985, -0.8811709270688408, -1.4174636227790456, -1.096681084298415, -1.6148833746451503, -2.3769699511450613, 0.2515582159084633, 0.7397224948002912, 0.43976746914873216, 0.11891828536569199, 0.13145802383692523, 0.3904297302493694, 1.1012715370918837, 0.18384616095330641, 0.3450967081627775, -0.5684192496816225, -0.2934989829380671, 1.2584743686431914, 0.7507078995480975]","[-0.5433794677632748, 0.8267008506555559, 0.7289826392205592, -1.1799663187024036, 0.5243972881483568, 0.9159718433128409, 0.30124463737099916, 1.141725872940434, 0.10872540383312915, -0.6182924538187695, 0.3848114866445574, -0.01337322247720794, 0.6302636876040132, 0.4939505160559188, -1.5541759039389695, -1.19952096641493, 1.2463381491300356, 0.26155637768760204, -0.7446471909800495, -0.6570484461348918]"
"[-1.9137829933277095, 2.4400300303778573, -0.08305318432233612, 1.291740738693097, -0.0891691874747961, -2.0334901516084813, 0.8136644007323272, 1.2181123467567583, 2.042284332207761, -0.9076559682727591, 1.221454078990344, -0.7235825870798521, -0.20175876355006625, -1.0353054648250224, -1.1759545435208956, -0.09525162768490744, -0.2527932716549742, -0.46478032172512435, -2.0199751164154702, -0.6525530242038701]","[-0.6742205986314254, 1.0372358546778058, -0.13996581703403949, 0.7161148028722535, -0.500164547476242, 0.8817307983890349, 0.06242479802656541, -0.045150156115446836, 0.10621245129274093, 0.9124568272458545, -0.027534184352848354, 0.08767363739059396, 0.8169356994168091, -0.6714834522167819, -0.9206523357036851, -0.39660695446131083, 0.9729063585630159, 0.5374788095634659, -0.14407764562958847, -1.265563446770767]"
"[-1.0744611650950944, 0.3598197195475186, 2.5068264194239553, 1.1593958916229035, -3.3393280839404205, 1.8806011904700388, 0.7831470452159344, 0.9397411697723982, 0.9074972725832819, -1.5271009658117312, -0.18384349141096976, -2.137292589234526, -0.4890528145216823, 1.1041434228792677, 0.9080145914413665, -0.661880431544413, 1.4171155741118462, 0.2943338451581237, 0.43572966265684, -1.7192500414522838]","[-0.5627877702241483, 0.7387734274092463, -0.6208907103589926, 1.6235985764413228, 1.1340009194520866, -0.2467050390845209, -0.9065745921379956, -0.19750894390971033, -0.8382400591015465, 0.5392988672449872, 0.4812455989278085, 0.3225128055217144, -0.29403534326788455, -1.4810646153140854, -0.027496258942160047, -0.9239939383855725, 0.11551687349518235, -0.5470608964631372, -0.5325045696700402, 0.10628048291639029]"
"[0.8658808240029542, 1.069953384779811, -1.2663998136161096, -0.9722437411443133, -0.18856003823655737, -0.7090843281405796, -1.8681887318145305, 1.396906734346731, 0.1410647959978316, 0.015513154775819347, 0.6165602671990608, -0.007372535574136528, -1.0666624298902072, -0.98165137657626, 0.9587805842441919, 0.3699464992246811, 0.9038338068574603, -0.503976233481224, 0.25653208041971337, 1.0610848363658631]","[1.4069968620922007, -0.5002680987249205, 0.10322833919322134, -0.5458388260224992, 0.3216128205695009, 0.8387653092794546, 0.5129256145111554, 0.6741818751386995, 0.3759557065269326, 0.13934474537557096, -0.8470775501417783, -1.263137041634489, 0.45213464907556206, 0.4768086882399106, 0.030446593083785094, -0.29528081107326565, -0.2137303744145284, -0.36779543340852483, -0.2141873877622208, -0.3987738809489681]"
"[1.9410462440823655, -1.6395432347532617, 1.3263609922028665, -0.5997473633773078, 0.5312328864284506, 2.435810087816441, -0.3147677703319113, 1.7249990931038048, -0.47224694832187275, 1.0016979169198055, 1.0014557928979926, -1.2347461862351785, -0.18006848361003952, -0.8394242442435639, 0.22056444295422498, 0.10634326759928094, 0.3612753638626686, 0.7591701319542152, 0.16391523731073393, 0.4502105164833999]","[-0.5804139990107234, -0.9867290197158167, 0.12552735858951414, -0.5990921607805291, 0.16336434784416407, -0.871748729119255, -0.6342761096073795, 0.03456637714507303, 0.7431776878322361, 0.2683922475423831, -0.5353189314926564, 0.8297390859761807, -0.5317494555622645, 1.4655342268086402, -1.1239725898748554, -0.24414406621182236, 0.2934946681323337, -0.30014273536599057, 0.20141066576148847, 0.15321002057359945]"
"[-0.919584948191834, -1.639142389409664, -2.05887846298651, 0.5305596163748661, -1.3388845119890853, 2.5979849689968595, -0.49370819415998013, -0.2887749820551298, -1.878752483207096, 1.194424341767656, 1.3618166332299977, -0.3056380378864687, -0.074317970436267, 0.011968130699848362, -0.05271996584345704, 0.4236916306977399, 0.5626320695394638, 0.6806814424374168, -0.20175881089176576, -1.0891690339752325]","[-0.3150521961379567, -1.308938634392053, -1.1272100159457912, -1.780821077362412, 0.19470500774201177, -1.1953778184047459, -0.27359379510486115, -0.5345432731181942, 0.9222978763689326, -0.135775556232362, -1.0540557709558251, -1.1819492239489473, -0.905053987642405, -0.25106378234323934, -1.1924216719716314, 1.220889831236363, 0.0783920294641303, 0.8015571561297556, -0.32382358712206777, 0.10460527464714446]"
"[-0.7643609802861803, -1.8375054430906494, -0.46359064505479136, -0.14429295754023358, 1.0081602285212514, 0.4583024800825907, 0.28914616951793226, -0.6199847867370499, 0.40235255563429956, -1.2936743774003527, -0.9107209614583376, 1.1462669589266432, 0.8241062494943971, -1.4512412820040235, 0.15564238041117034, -1.0214123484764406, 2.2149029117089403, -0.3750226319872793, -0.1768273748014472, -0.556397732240797]","[-2.416489108490989, 0.5592467048133292, 0.1905764554547777, -0.4293018078519321, -0.6448664962680939, -0.7432561855133671, 0.9147522515946246, -0.39837138347609297, 0.4027081087584777, 0.8887688803581199, 1.425603406626417, 0.24259936496252538, -0.09434599506143009, 0.48040939343456907, -0.5088517576342965, -0.7204782518773591, 0.07472529846312295, 0.3942111054085274, 0.6503530648767211, 0.06799000508836343]"
"[-2.658717947616616, 0.5259425391413614, 0.3422793570779828, 1.1777157127224398, 1.1813648350418486, -0.0034710620476020022, -1.0476913687514886, 0.09609933467644868, -0.44335218874314425, 0.7333607417549698, 0.1513172616027699, -0.36059052334573827, 1.436649101658882, 0.9188561035697768, 0.008837183453215769, 0.6277622201819624, -1.0301644987406766, 1.3880451455129905, 2.3451963605482287, 0.25803409383232523]","[2.8555781227360186, 0.8104352307217388, -0.7623258360404493, -0.49719230821306576, -0.2829725534440374, 0.13077883607375826, -0.0194046712342259, 0.3772673442493648, -1.8437690904809374, 0.9367335723648952, 0.07129644507574598, -0.034089424987792834, 0.09621317790469576, 0.42640927786292976, -0.6866374367496897, 0.34614530662227316, -0.4709827815118958, -0.056927252901968865, -0.7871219067652413, -0.03230777463129096]"
"[-0.14037886650063386, 1.3452032328682315, 2.1562189716370614, -2.7036465070917974, 2.8862118688890823, -0.6102839580476496, 1.4804656886721697, -0.6402480427531873, 0.09835794422346371, -0.12291750744770351, 0.392494949135161, -0.010970474995924021, -0.6863240249322973, 0.42034875913484493, 0.39065859825784016, 0.3381129273265346, 0.10420225535378251, -1.0692418603081242, 0.14408869585474482, -0.0756018320513137]","[1.2353152478500296, 2.1577336760444683, -0.2722806344144484, -0.5662520038401028, -0.03860930810941491, -0.823722807124771, -0.7515749304719933, 0.6596170351207382, -0.7618083291443962, 0.10211282712920347, 0.4784831694686224, -0.3444654936723455, 1.586113138524045, 0.8393607223805706, 0.8389863881421434, 0.7126787348250441, 0.3123587572324142, -0.18532798880944792, -0.3973656259547752, -0.0925180750767968]"
